,case_number,prompt,label_str,evaluation_seed,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
2741,2741,Image of Garbage Truck,Garbage Truck,2149,garbage truck,569,0.2580375,ambulance,407,0.04105617,moving van,675,0.034176152,police van,734,0.020817239,minibus,654,0.009038226
2742,2742,Image of Garbage Truck,Garbage Truck,5784,garbage truck,569,0.14998478,trailer truck,867,0.11355702,fire engine,555,0.057248965,tow truck,864,0.038363907,snowplow,803,0.008472344
2743,2743,Image of Garbage Truck,Garbage Truck,5083,garbage truck,569,0.5739717,snowplow,803,0.028563304,crane,517,0.012317385,trailer truck,867,0.0094423685,laptop,620,0.005002647
2744,2744,Image of Garbage Truck,Garbage Truck,6850,garbage truck,569,0.3871541,snowplow,803,0.034516905,moving van,675,0.020184271,trailer truck,867,0.017283281,pickup,717,0.007446855
2745,2745,Image of Garbage Truck,Garbage Truck,2368,garbage truck,569,0.23051938,snowplow,803,0.0038529607,ashcan,412,0.002824555,trailer truck,867,0.0026605048,toaster,859,0.00243988
2746,2746,Image of Garbage Truck,Garbage Truck,8608,garbage truck,569,0.22987007,trailer truck,867,0.040548522,tow truck,864,0.013250384,moving van,675,0.0074092196,forklift,561,0.0068958523
2747,2747,Image of Garbage Truck,Garbage Truck,7112,garbage truck,569,0.3129002,moving van,675,0.021875516,trailer truck,867,0.013975521,crane,517,0.00720879,tow truck,864,0.0060023144
2748,2748,Image of Garbage Truck,Garbage Truck,8601,garbage truck,569,0.56047285,trailer truck,867,0.011490075,moving van,675,0.006880721,police van,734,0.0066675264,tow truck,864,0.004542968
2749,2749,Image of Garbage Truck,Garbage Truck,1258,tow truck,864,0.19083206,ambulance,407,0.096320055,fire engine,555,0.074006855,trailer truck,867,0.026811758,garbage truck,569,0.018537533
2750,2750,Image of Garbage Truck,Garbage Truck,6439,garbage truck,569,0.41231108,snowplow,803,0.0069967187,trailer truck,867,0.004351883,moving van,675,0.0030510596,custard apple,956,0.0017506867
2751,2751,Image of Garbage Truck,Garbage Truck,7578,garbage truck,569,0.2253483,moving van,675,0.05144702,snowplow,803,0.01991614,trailer truck,867,0.01974657,crane,517,0.018882481
2752,2752,Image of Garbage Truck,Garbage Truck,5743,garbage truck,569,0.29384977,trailer truck,867,0.07808553,snowplow,803,0.008905811,freight car,565,0.008827517,tow truck,864,0.0075866636
2753,2753,Image of Garbage Truck,Garbage Truck,6804,ambulance,407,0.35098496,garbage truck,569,0.08017528,fire engine,555,0.039630637,police van,734,0.021531017,tow truck,864,0.014300171
2754,2754,Image of Garbage Truck,Garbage Truck,6019,garbage truck,569,0.24985863,fire engine,555,0.19396748,trailer truck,867,0.024814568,tow truck,864,0.010780015,ambulance,407,0.00719276
2755,2755,Image of Garbage Truck,Garbage Truck,2538,garbage truck,569,0.3786335,trailer truck,867,0.009398536,thresher,856,0.0072624623,harvester,595,0.0065297713,moving van,675,0.0040996014
2756,2756,Image of Garbage Truck,Garbage Truck,7497,garbage truck,569,0.52919537,tow truck,864,0.042080726,trailer truck,867,0.0141537115,snowplow,803,0.01161704,crane,517,0.010396599
2757,2757,Image of Garbage Truck,Garbage Truck,7417,garbage truck,569,0.2806938,trailer truck,867,0.057361633,moving van,675,0.02112107,recreational vehicle,757,0.006900455,snowplow,803,0.0038194747
2758,2758,Image of Garbage Truck,Garbage Truck,4609,trailer truck,867,0.15582837,moving van,675,0.14578578,garbage truck,569,0.06422134,mobile home,660,0.008112742,tow truck,864,0.005321458
2759,2759,Image of Garbage Truck,Garbage Truck,3466,garbage truck,569,0.38938,ambulance,407,0.008305715,police van,734,0.0076814685,trailer truck,867,0.00739171,fire engine,555,0.007100793
2760,2760,Image of Garbage Truck,Garbage Truck,7133,garbage truck,569,0.20130484,tow truck,864,0.021595167,snowplow,803,0.021413345,crane,517,0.009056339,trailer truck,867,0.00783735
2761,2761,Image of Garbage Truck,Garbage Truck,4878,garbage truck,569,0.30134052,tow truck,864,0.05020218,fire engine,555,0.026706895,trailer truck,867,0.024144206,snowplow,803,0.015400599
2762,2762,Image of Garbage Truck,Garbage Truck,8844,garbage truck,569,0.28682172,trailer truck,867,0.009983884,snowplow,803,0.0077513116,tow truck,864,0.0054609836,fire engine,555,0.0031133962
2763,2763,Image of Garbage Truck,Garbage Truck,2185,garbage truck,569,0.271617,ashcan,412,0.065833636,moving van,675,0.03595125,crate,519,0.02709853,pickup,717,0.02569272
2764,2764,Image of Garbage Truck,Garbage Truck,6509,garbage truck,569,0.15435542,trailer truck,867,0.07746884,moving van,675,0.04023399,tow truck,864,0.038540766,forklift,561,0.038404737
2765,2765,Image of Garbage Truck,Garbage Truck,5106,garbage truck,569,0.1770466,fire engine,555,0.030509418,tow truck,864,0.008068681,trailer truck,867,0.006528746,thresher,856,0.0046382206
2766,2766,Image of Garbage Truck,Garbage Truck,2714,garbage truck,569,0.24525851,police van,734,0.049628202,snowplow,803,0.026568148,ambulance,407,0.018990338,trailer truck,867,0.015513358
2767,2767,Image of Garbage Truck,Garbage Truck,9042,garbage truck,569,0.3296827,trailer truck,867,0.02833719,police van,734,0.02703434,snowplow,803,0.01564976,moving van,675,0.01307993
2768,2768,Image of Garbage Truck,Garbage Truck,7576,garbage truck,569,0.27128395,fire engine,555,0.0528772,tow truck,864,0.045078777,trailer truck,867,0.024071619,police van,734,0.017744323
2769,2769,Image of Garbage Truck,Garbage Truck,9346,garbage truck,569,0.50459534,trailer truck,867,0.047008183,police van,734,0.012625582,ambulance,407,0.006110581,tow truck,864,0.005603517
2770,2770,Image of Garbage Truck,Garbage Truck,6964,garbage truck,569,0.1415535,fire engine,555,0.10953131,trailer truck,867,0.062374517,moving van,675,0.022283232,tow truck,864,0.016629858
2771,2771,Image of Garbage Truck,Garbage Truck,4065,garbage truck,569,0.44698706,snowplow,803,0.017117023,trailer truck,867,0.0028076833,mobile home,660,0.002087105,hamster,333,0.0017434509
2772,2772,Image of Garbage Truck,Garbage Truck,8462,garbage truck,569,0.52407974,moving van,675,0.0042646565,trailer truck,867,0.004029475,ashcan,412,0.0018279343,forklift,561,0.0017610785
2773,2773,Image of Garbage Truck,Garbage Truck,7823,garbage truck,569,0.33716643,trailer truck,867,0.119954474,moving van,675,0.014414479,crane,517,0.007220946,tow truck,864,0.00710269
2774,2774,Image of Garbage Truck,Garbage Truck,5363,garbage truck,569,0.4765634,tow truck,864,0.020487301,moving van,675,0.01433636,snowplow,803,0.014209665,crane,517,0.010751034
2775,2775,Image of Garbage Truck,Garbage Truck,3646,garbage truck,569,0.3780348,fire engine,555,0.051765207,ambulance,407,0.042027127,trailer truck,867,0.03692038,tow truck,864,0.019920815
2776,2776,Image of Garbage Truck,Garbage Truck,1914,garbage truck,569,0.2594266,trailer truck,867,0.0649094,moving van,675,0.058773246,snowplow,803,0.01077217,fire engine,555,0.010473752
2777,2777,Image of Garbage Truck,Garbage Truck,4695,garbage truck,569,0.5626435,trailer truck,867,0.008697978,tow truck,864,0.0073952316,crane,517,0.004555351,moving van,675,0.0044372547
2778,2778,Image of Garbage Truck,Garbage Truck,9300,garbage truck,569,0.37235776,trailer truck,867,0.030192848,moving van,675,0.012447453,harvester,595,0.010623224,fire engine,555,0.00979829
2779,2779,Image of Garbage Truck,Garbage Truck,7908,trailer truck,867,0.1685072,garbage truck,569,0.15303147,snowplow,803,0.06298708,crane,517,0.037259508,tow truck,864,0.016734255
2780,2780,Image of Garbage Truck,Garbage Truck,7121,garbage truck,569,0.37186575,trailer truck,867,0.04349079,tow truck,864,0.021091893,moving van,675,0.018380316,ambulance,407,0.016028728
2781,2781,Image of Garbage Truck,Garbage Truck,6711,garbage truck,569,0.074678555,trailer truck,867,0.046125185,moving van,675,0.020503698,mobile home,660,0.01504423,police van,734,0.0102996165
2782,2782,Image of Garbage Truck,Garbage Truck,3643,garbage truck,569,0.35963765,fire engine,555,0.01985922,snowplow,803,0.008042113,trailer truck,867,0.0067138327,moving van,675,0.0036663204
2783,2783,Image of Garbage Truck,Garbage Truck,7806,garbage truck,569,0.27635282,moving van,675,0.033912014,trailer truck,867,0.014396022,tow truck,864,0.010251852,police van,734,0.0052356506
2784,2784,Image of Garbage Truck,Garbage Truck,6782,garbage truck,569,0.20002465,fire engine,555,0.11878892,snowplow,803,0.06258805,trailer truck,867,0.012744621,tow truck,864,0.009277334
2785,2785,Image of Garbage Truck,Garbage Truck,6615,garbage truck,569,0.390247,moving van,675,0.062422253,trailer truck,867,0.05384391,snowplow,803,0.023520252,crane,517,0.009525671
2786,2786,Image of Garbage Truck,Garbage Truck,4016,trailer truck,867,0.42340046,garbage truck,569,0.06275205,moving van,675,0.01692362,fire engine,555,0.011492518,tow truck,864,0.008482111
2787,2787,Image of Garbage Truck,Garbage Truck,7239,garbage truck,569,0.3436821,tow truck,864,0.003399255,moving van,675,0.003148677,trailer truck,867,0.0029879112,ashcan,412,0.002586303
2788,2788,Image of Garbage Truck,Garbage Truck,3517,garbage truck,569,0.4340384,fire engine,555,0.039152257,ambulance,407,0.029984813,tow truck,864,0.015388869,trailer truck,867,0.011166168
2789,2789,Image of Garbage Truck,Garbage Truck,2846,garbage truck,569,0.38282079,trailer truck,867,0.011719117,moving van,675,0.00466105,ashcan,412,0.002423298,police van,734,0.0017271845
2790,2790,Image of Garbage Truck,Garbage Truck,8794,garbage truck,569,0.48736534,trailer truck,867,0.0039142496,snowplow,803,0.0032433653,harvester,595,0.0024168012,ashcan,412,0.0017810174
2791,2791,Image of Garbage Truck,Garbage Truck,1050,school bus,779,0.1633277,garbage truck,569,0.105364524,tow truck,864,0.014714657,police van,734,0.014619468,ambulance,407,0.01274083
2792,2792,Image of Garbage Truck,Garbage Truck,5347,garbage truck,569,0.2708454,trailer truck,867,0.021075096,tow truck,864,0.020898884,crane,517,0.020250967,snowplow,803,0.015936863
2793,2793,Image of Garbage Truck,Garbage Truck,1240,garbage truck,569,0.54485273,fire engine,555,0.019074671,tow truck,864,0.013964946,snowplow,803,0.0132405935,trailer truck,867,0.013125348
2794,2794,Image of Garbage Truck,Garbage Truck,9809,trailer truck,867,0.171835,garbage truck,569,0.09364451,moving van,675,0.021072606,tow truck,864,0.016642306,mobile home,660,0.0066970056
2795,2795,Image of Garbage Truck,Garbage Truck,1424,garbage truck,569,0.7192797,school bus,779,0.0121735325,moving van,675,0.0071997386,snowplow,803,0.0071865707,trailer truck,867,0.0051085837
2796,2796,Image of Garbage Truck,Garbage Truck,3052,garbage truck,569,0.21317747,ambulance,407,0.13734055,moving van,675,0.08658912,fire engine,555,0.03884435,police van,734,0.038642652
2797,2797,Image of Garbage Truck,Garbage Truck,5920,garbage truck,569,0.4808353,snowplow,803,0.0328266,moving van,675,0.015865931,trailer truck,867,0.0139409695,crane,517,0.00818772
2798,2798,Image of Garbage Truck,Garbage Truck,4561,garbage truck,569,0.28885946,trailer truck,867,0.035016704,tow truck,864,0.019590648,moving van,675,0.019433461,ambulance,407,0.010808039
2799,2799,Image of Garbage Truck,Garbage Truck,2563,garbage truck,569,0.25922865,moving van,675,0.14315636,tow truck,864,0.034313567,trailer truck,867,0.033311605,crane,517,0.027784688
2800,2800,Image of Garbage Truck,Garbage Truck,2722,garbage truck,569,0.28650463,snowplow,803,0.017555414,crane,517,0.015247929,trailer truck,867,0.012384041,tow truck,864,0.010422131
2801,2801,Image of Garbage Truck,Garbage Truck,9921,garbage truck,569,0.15169051,trailer truck,867,0.099032015,moving van,675,0.03343946,tow truck,864,0.008207031,crane,517,0.006667569
2802,2802,Image of Garbage Truck,Garbage Truck,8272,garbage truck,569,0.35883176,snowplow,803,0.01805131,crane,517,0.011690829,trailer truck,867,0.007607346,forklift,561,0.0058333417
2803,2803,Image of Garbage Truck,Garbage Truck,3723,garbage truck,569,0.23663005,trailer truck,867,0.062497023,moving van,675,0.021252448,tow truck,864,0.011622975,mobile home,660,0.009306316
2804,2804,Image of Garbage Truck,Garbage Truck,3477,trailer truck,867,0.37322006,garbage truck,569,0.050488096,snowplow,803,0.038148087,tow truck,864,0.021361079,fire engine,555,0.01004992
2805,2805,Image of Garbage Truck,Garbage Truck,2032,garbage truck,569,0.26402363,trailer truck,867,0.16896036,moving van,675,0.069129676,tow truck,864,0.043437928,police van,734,0.010187252
2806,2806,Image of Garbage Truck,Garbage Truck,1119,garbage truck,569,0.5436909,trailer truck,867,0.027271768,tow truck,864,0.02200657,moving van,675,0.009150736,fire engine,555,0.008270428
2807,2807,Image of Garbage Truck,Garbage Truck,8146,garbage truck,569,0.12343327,trailer truck,867,0.043457527,tow truck,864,0.019177422,fire engine,555,0.007425072,forklift,561,0.0045213783
2808,2808,Image of Garbage Truck,Garbage Truck,9918,garbage truck,569,0.18337764,crane,517,0.13180037,harvester,595,0.025816124,trailer truck,867,0.022298452,snowplow,803,0.015810356
2809,2809,Image of Garbage Truck,Garbage Truck,9779,garbage truck,569,0.21787132,fire engine,555,0.04636864,ambulance,407,0.04384747,tow truck,864,0.033766862,trailer truck,867,0.025840113
2810,2810,Image of Garbage Truck,Garbage Truck,1640,garbage truck,569,0.36345422,tow truck,864,0.032891814,snowplow,803,0.030272445,moving van,675,0.024114622,mobile home,660,0.013220088
2811,2811,Image of Garbage Truck,Garbage Truck,6623,garbage truck,569,0.17788804,fire engine,555,0.086556956,tow truck,864,0.076113306,trailer truck,867,0.031184746,moving van,675,0.020792825
2812,2812,Image of Garbage Truck,Garbage Truck,1733,moving van,675,0.21226579,minibus,654,0.10521737,school bus,779,0.026553435,amphibian,408,0.023927923,garbage truck,569,0.022420622
2813,2813,Image of Garbage Truck,Garbage Truck,7995,garbage truck,569,0.2829344,trailer truck,867,0.10158287,moving van,675,0.06961646,fire engine,555,0.01857018,tow truck,864,0.016953623
2814,2814,Image of Garbage Truck,Garbage Truck,7625,garbage truck,569,0.18570752,trailer truck,867,0.124245845,tow truck,864,0.046539612,snowplow,803,0.027491411,moving van,675,0.014532216
2815,2815,Image of Garbage Truck,Garbage Truck,6368,garbage truck,569,0.48225695,fire engine,555,0.022202954,stretcher,830,0.012088009,school bus,779,0.011388266,ashcan,412,0.010020719
2816,2816,Image of Garbage Truck,Garbage Truck,3266,garbage truck,569,0.08735484,snowplow,803,0.05617825,trailer truck,867,0.055434868,tow truck,864,0.037654445,forklift,561,0.03376599
2817,2817,Image of Garbage Truck,Garbage Truck,1780,garbage truck,569,0.31203678,ambulance,407,0.027402226,fire engine,555,0.014612119,trailer truck,867,0.0051312884,tow truck,864,0.0045669843
2818,2818,Image of Garbage Truck,Garbage Truck,5090,garbage truck,569,0.30998364,snowplow,803,0.02234881,trailer truck,867,0.0047113216,police van,734,0.0035743911,ashcan,412,0.00309892
2819,2819,Image of Garbage Truck,Garbage Truck,9897,fire engine,555,0.23032992,garbage truck,569,0.14351255,tow truck,864,0.075700626,trailer truck,867,0.044007722,ambulance,407,0.015465148
2820,2820,Image of Garbage Truck,Garbage Truck,4031,fire engine,555,0.13213214,ambulance,407,0.07220135,garbage truck,569,0.05539743,moving van,675,0.034053963,trailer truck,867,0.012303514
2821,2821,Image of Garbage Truck,Garbage Truck,9866,garbage truck,569,0.3183917,trailer truck,867,0.020498594,fire engine,555,0.018343912,tow truck,864,0.014494381,moving van,675,0.007735052
2822,2822,Image of Garbage Truck,Garbage Truck,7225,garbage truck,569,0.14712568,tow truck,864,0.10573253,trailer truck,867,0.045538917,fire engine,555,0.02573269,police van,734,0.009715422
2823,2823,Image of Garbage Truck,Garbage Truck,6525,garbage truck,569,0.42488188,snowplow,803,0.13544725,trailer truck,867,0.005088484,moving van,675,0.0037772658,tow truck,864,0.0030278156
2824,2824,Image of Garbage Truck,Garbage Truck,9613,trailer truck,867,0.13230215,garbage truck,569,0.054350343,moving van,675,0.039415304,crane,517,0.032720387,snowplow,803,0.017647201
2825,2825,Image of Garbage Truck,Garbage Truck,8685,snowplow,803,0.18157098,garbage truck,569,0.11985845,trailer truck,867,0.043024,tow truck,864,0.009843688,moving van,675,0.0069306786
2826,2826,Image of Garbage Truck,Garbage Truck,7716,garbage truck,569,0.07527745,crane,517,0.05306691,snowplow,803,0.04765083,tow truck,864,0.026665263,trailer truck,867,0.021055294
2827,2827,Image of Garbage Truck,Garbage Truck,6066,trailer truck,867,0.4565657,garbage truck,569,0.06276917,moving van,675,0.048771124,tow truck,864,0.019274836,mobile home,660,0.0037071
2828,2828,Image of Garbage Truck,Garbage Truck,1877,garbage truck,569,0.21121636,fire engine,555,0.07098445,trailer truck,867,0.04207655,tow truck,864,0.029044548,ambulance,407,0.02246282
2829,2829,Image of Garbage Truck,Garbage Truck,8902,garbage truck,569,0.4572323,trailer truck,867,0.010546169,fire engine,555,0.00962975,crane,517,0.007709171,recreational vehicle,757,0.004445652
2830,2830,Image of Garbage Truck,Garbage Truck,6644,garbage truck,569,0.1450228,trailer truck,867,0.112642415,tow truck,864,0.02368001,forklift,561,0.023485785,moving van,675,0.017598052
2831,2831,Image of Garbage Truck,Garbage Truck,9793,garbage truck,569,0.2796321,harvester,595,0.040453874,forklift,561,0.025140116,fire engine,555,0.013251082,golfcart,575,0.01318726
2832,2832,Image of Garbage Truck,Garbage Truck,2012,garbage truck,569,0.5688346,school bus,779,0.0097633805,snowplow,803,0.007883171,ashcan,412,0.0077323066,moving van,675,0.007517354
2833,2833,Image of Garbage Truck,Garbage Truck,3424,fire engine,555,0.2481115,garbage truck,569,0.036706638,school bus,779,0.029150745,tow truck,864,0.008208658,ambulance,407,0.0076785726
2834,2834,Image of Garbage Truck,Garbage Truck,9262,garbage truck,569,0.5107703,snowplow,803,0.023387391,moving van,675,0.020277139,tow truck,864,0.013358061,fire engine,555,0.013125535
2835,2835,Image of Garbage Truck,Garbage Truck,3232,garbage truck,569,0.46865356,trailer truck,867,0.027357703,thresher,856,0.0065582483,snowplow,803,0.0061150063,barrel,427,0.0055011422
2836,2836,Image of Garbage Truck,Garbage Truck,3698,garbage truck,569,0.12544066,fire engine,555,0.098043524,school bus,779,0.06409177,tow truck,864,0.036363374,snowplow,803,0.026455265
2837,2837,Image of Garbage Truck,Garbage Truck,7471,garbage truck,569,0.35109136,trailer truck,867,0.07614202,ambulance,407,0.033306394,police van,734,0.026773978,moving van,675,0.012238097
2838,2838,Image of Garbage Truck,Garbage Truck,9767,garbage truck,569,0.21879831,moving van,675,0.028312057,trailer truck,867,0.028246665,fire engine,555,0.015801005,tow truck,864,0.01398414
2839,2839,Image of Garbage Truck,Garbage Truck,4891,garbage truck,569,0.19931547,trailer truck,867,0.027000062,ambulance,407,0.01907071,moving van,675,0.013254135,tow truck,864,0.012799736
2840,2840,Image of Garbage Truck,Garbage Truck,7127,garbage truck,569,0.36190808,trailer truck,867,0.050264772,snowplow,803,0.029305274,tow truck,864,0.024476966,fire engine,555,0.012212762
2841,2841,Image of Garbage Truck,Garbage Truck,2574,garbage truck,569,0.37937966,trailer truck,867,0.031848077,snowplow,803,0.021264158,tow truck,864,0.02070924,moving van,675,0.0065268963
2842,2842,Image of Garbage Truck,Garbage Truck,5043,garbage truck,569,0.42104092,trailer truck,867,0.01099034,tow truck,864,0.005404401,fire engine,555,0.003868889,police van,734,0.003587127
2843,2843,Image of Garbage Truck,Garbage Truck,4719,garbage truck,569,0.27410218,snowplow,803,0.078098595,police van,734,0.0032551433,trailer truck,867,0.0031421294,fire engine,555,0.0027478854
2844,2844,Image of Garbage Truck,Garbage Truck,3836,garbage truck,569,0.17667758,tow truck,864,0.12781553,trailer truck,867,0.048997466,fire engine,555,0.025548985,crane,517,0.018898917
2845,2845,Image of Garbage Truck,Garbage Truck,1550,garbage truck,569,0.37482217,tow truck,864,0.052299302,trailer truck,867,0.02421082,snowplow,803,0.0067866505,crane,517,0.0059176446
2846,2846,Image of Garbage Truck,Garbage Truck,2623,garbage truck,569,0.3215325,ambulance,407,0.029158665,trailer truck,867,0.017942034,tow truck,864,0.0140296845,police van,734,0.010945653
2847,2847,Image of Garbage Truck,Garbage Truck,2168,garbage truck,569,0.1387692,moving van,675,0.06323959,trailer truck,867,0.05083235,tow truck,864,0.009548259,ambulance,407,0.005495962
2848,2848,Image of Garbage Truck,Garbage Truck,6001,garbage truck,569,0.28929028,trailer truck,867,0.061667334,freight car,565,0.020190438,barrel,427,0.008519256,snowplow,803,0.0054576034
2849,2849,Image of Garbage Truck,Garbage Truck,6363,trailer truck,867,0.10442936,moving van,675,0.06483023,garbage truck,569,0.057791527,ambulance,407,0.05604171,police van,734,0.019843591
2850,2850,Image of Garbage Truck,Garbage Truck,6487,garbage truck,569,0.24312398,trailer truck,867,0.03250744,fire engine,555,0.031451825,snowplow,803,0.029936377,forklift,561,0.01802335
2851,2851,Image of Garbage Truck,Garbage Truck,3856,trailer truck,867,0.2580888,garbage truck,569,0.17203796,moving van,675,0.04461076,tow truck,864,0.005254548,school bus,779,0.002916904
2852,2852,Image of Garbage Truck,Garbage Truck,7946,fire engine,555,0.14256065,trailer truck,867,0.09251233,garbage truck,569,0.033488937,tow truck,864,0.03150461,moving van,675,0.0049530608
2853,2853,Image of Garbage Truck,Garbage Truck,3873,garbage truck,569,0.61033005,slot,800,0.005374337,ambulance,407,0.005359256,police van,734,0.0047584185,trailer truck,867,0.0032021336
2854,2854,Image of Garbage Truck,Garbage Truck,6275,garbage truck,569,0.15562345,trailer truck,867,0.048892677,tow truck,864,0.032230087,moving van,675,0.019252187,police van,734,0.009628647
2855,2855,Image of Garbage Truck,Garbage Truck,4531,garbage truck,569,0.15920268,snowplow,803,0.041129548,school bus,779,0.024643552,tow truck,864,0.018646985,trailer truck,867,0.012805586
2856,2856,Image of Garbage Truck,Garbage Truck,3886,garbage truck,569,0.13579254,trailer truck,867,0.036151566,moving van,675,0.021290261,tow truck,864,0.02122311,snowplow,803,0.018177472
2857,2857,Image of Garbage Truck,Garbage Truck,7685,garbage truck,569,0.28432494,trailer truck,867,0.109332435,moving van,675,0.048479784,tow truck,864,0.026015652,fire engine,555,0.020063972
2858,2858,Image of Garbage Truck,Garbage Truck,3060,garbage truck,569,0.21002637,trailer truck,867,0.13270101,tow truck,864,0.036380593,moving van,675,0.023461241,fire engine,555,0.015623665
2859,2859,Image of Garbage Truck,Garbage Truck,6332,garbage truck,569,0.09973814,trailer truck,867,0.07530562,tow truck,864,0.027905522,fire engine,555,0.016107658,snowplow,803,0.015150883
2860,2860,Image of Garbage Truck,Garbage Truck,7263,garbage truck,569,0.4103415,ambulance,407,0.025126398,recreational vehicle,757,0.014244049,police van,734,0.00948892,tow truck,864,0.0076326854
2861,2861,Image of Garbage Truck,Garbage Truck,4066,garbage truck,569,0.30444297,trailer truck,867,0.016064746,moving van,675,0.009387478,snowplow,803,0.0034466342,crane,517,0.0028901235
2862,2862,Image of Garbage Truck,Garbage Truck,8211,garbage truck,569,0.33704513,tow truck,864,0.03709525,trailer truck,867,0.031508412,police van,734,0.030915039,school bus,779,0.022177933
2863,2863,Image of Garbage Truck,Garbage Truck,5396,garbage truck,569,0.34205553,trailer truck,867,0.020297036,crane,517,0.011541251,tow truck,864,0.007710597,snowplow,803,0.0067473347
2864,2864,Image of Garbage Truck,Garbage Truck,6341,garbage truck,569,0.47218636,ambulance,407,0.023936115,police van,734,0.01277037,fire engine,555,0.006705222,ashcan,412,0.0028479914
2865,2865,Image of Garbage Truck,Garbage Truck,6681,garbage truck,569,0.3757829,moving van,675,0.07763635,trailer truck,867,0.06030564,tow truck,864,0.020182557,fire engine,555,0.014218086
2866,2866,Image of Garbage Truck,Garbage Truck,1380,garbage truck,569,0.5437574,crane,517,0.015286323,trailer truck,867,0.013915439,moving van,675,0.009109665,snowplow,803,0.0064158966
2867,2867,Image of Garbage Truck,Garbage Truck,6204,garbage truck,569,0.23191693,tow truck,864,0.04311413,trailer truck,867,0.015321303,snowplow,803,0.014183951,crane,517,0.010937688
2868,2868,Image of Garbage Truck,Garbage Truck,5611,garbage truck,569,0.14600386,trailer truck,867,0.050970726,fire engine,555,0.034983277,tow truck,864,0.028553182,moving van,675,0.026571214
2869,2869,Image of Garbage Truck,Garbage Truck,2519,garbage truck,569,0.22119553,snowplow,803,0.055748466,trailer truck,867,0.035126887,freight car,565,0.014522508,moving van,675,0.012869843
2870,2870,Image of Garbage Truck,Garbage Truck,9797,garbage truck,569,0.27218297,moving van,675,0.07679682,trailer truck,867,0.046122298,tow truck,864,0.0065575126,police van,734,0.0045741275
2871,2871,Image of Garbage Truck,Garbage Truck,3130,garbage truck,569,0.5025382,tow truck,864,0.029218752,trailer truck,867,0.0123871565,fire engine,555,0.009393016,recreational vehicle,757,0.008575784
2872,2872,Image of Garbage Truck,Garbage Truck,9119,garbage truck,569,0.27127784,trailer truck,867,0.013694056,tow truck,864,0.008185095,matchstick,644,0.0025575534,barrel,427,0.0022797124
2873,2873,Image of Garbage Truck,Garbage Truck,8355,fire engine,555,0.06656744,garbage truck,569,0.05468096,tow truck,864,0.037115436,trailer truck,867,0.010168147,moving van,675,0.003896609
2874,2874,Image of Garbage Truck,Garbage Truck,4384,garbage truck,569,0.30463445,fire engine,555,0.09746345,trailer truck,867,0.032495886,moving van,675,0.01247936,tow truck,864,0.011336091
2875,2875,Image of Garbage Truck,Garbage Truck,7345,garbage truck,569,0.48562688,police van,734,0.0130541315,tow truck,864,0.008894728,trailer truck,867,0.005301884,moving van,675,0.003184691
2876,2876,Image of Garbage Truck,Garbage Truck,7648,garbage truck,569,0.435352,trailer truck,867,0.045104094,moving van,675,0.03759526,tow truck,864,0.016396726,police van,734,0.00791748
2877,2877,Image of Garbage Truck,Garbage Truck,1412,garbage truck,569,0.4892819,fire engine,555,0.021936307,trailer truck,867,0.014992525,ambulance,407,0.013903344,tow truck,864,0.012021621
2878,2878,Image of Garbage Truck,Garbage Truck,1665,garbage truck,569,0.18081862,trailer truck,867,0.06366281,moving van,675,0.052208975,police van,734,0.03028954,ambulance,407,0.0067920787
2879,2879,Image of Garbage Truck,Garbage Truck,1819,garbage truck,569,0.23470247,snowplow,803,0.0525839,trailer truck,867,0.0155463535,fire engine,555,0.006976582,tow truck,864,0.004192985
2880,2880,Image of Garbage Truck,Garbage Truck,9364,garbage truck,569,0.6400248,trailer truck,867,0.0074060485,tow truck,864,0.006936717,snowplow,803,0.0042665713,crane,517,0.0035665166
2881,2881,Image of Garbage Truck,Garbage Truck,8156,garbage truck,569,0.45683953,trailer truck,867,0.007408486,police van,734,0.00625911,moving van,675,0.0021981727,ambulance,407,0.0016915367
2882,2882,Image of Garbage Truck,Garbage Truck,2004,garbage truck,569,0.18934515,snowplow,803,0.06512428,trailer truck,867,0.020282157,limousine,627,0.008951997,moving van,675,0.0079971375
2883,2883,Image of Garbage Truck,Garbage Truck,5601,garbage truck,569,0.16732116,fire engine,555,0.11138543,trailer truck,867,0.0883966,tow truck,864,0.036617875,snowplow,803,0.0136506315
2884,2884,Image of Garbage Truck,Garbage Truck,6918,garbage truck,569,0.2804225,fire engine,555,0.123506814,tow truck,864,0.02765295,trailer truck,867,0.020946845,moving van,675,0.010375598
2885,2885,Image of Garbage Truck,Garbage Truck,5574,garbage truck,569,0.42492357,fire engine,555,0.18160301,tow truck,864,0.018652514,trailer truck,867,0.013541115,snowplow,803,0.011923974
2886,2886,Image of Garbage Truck,Garbage Truck,6825,garbage truck,569,0.19685054,trailer truck,867,0.063637525,moving van,675,0.05131594,tow truck,864,0.04381523,ambulance,407,0.02968775
2887,2887,Image of Garbage Truck,Garbage Truck,7869,garbage truck,569,0.26067418,trailer truck,867,0.0374138,tow truck,864,0.015371222,snowplow,803,0.0099054165,fire engine,555,0.00919719
